-DOCSTART- -X- -X- O

whom	WP	B-NP	O
conventional	JJ	B-NP	O
treatment	NN	I-NP	O
is	VBZ	B-VP	O
ineffective	JJ	B-ADJP	O
.	.	O	O

Because	IN	B-SBAR	O
there	EX	B-NP	O
seems	VBZ	B-VP	O
to	TO	I-VP	O
exist	VB	I-VP	O
a	DT	B-NP	O
scientific	JJ	I-NP	O
rationale	NN	I-NP	O
for	IN	B-PP	O
the	DT	B-NP	O
use	NN	I-NP	O
of	IN	B-PP	O
fusidic	JJ	B-NP	O
acid	NN	I-NP	O
at	IN	B-PP	O
the	DT	B-NP	O
cytokine	NN	I-NP	O
level	NN	I-NP	O
in	IN	B-PP	O
inflammatory	JJ	B-NP	B
bowel	NN	I-NP	I
disease	NN	I-NP	I
,	,	O	O
we	PRP	B-NP	O
suggest	VBP	B-VP	O
that	IN	B-SBAR	O
the	DT	B-NP	O
role	NN	I-NP	O
of	IN	B-PP	O
this	DT	B-NP	O
treatment	NN	I-NP	O
should	MD	B-VP	O
be	VB	I-VP	O
further	RBR	B-ADJP	O
investigated	VBN	I-ADJP	O
.	.	O	O

Electrocardiographic	JJ	B-NP	O
evidence	NN	I-NP	O
of	IN	B-PP	O
myocardial	JJ	B-NP	B
injury	NN	I-NP	I
in	IN	B-PP	O
psychiatrically	RB	B-NP	O
hospitalized	VBN	I-NP	O
cocaine	NN	I-NP	O
abusers	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
electrocardiograms	NNS	I-NP	O
(	(	O	O
ECG	NN	B-NP	O
)	)	O	O
of	IN	B-PP	O
num	CD	B-NP	O
cocaine	NN	I-NP	O
-	HYPH	O	O
abusing	VBG	B-VP	O
patients	NNS	B-NP	O
were	VBD	B-VP	O
compared	VBN	I-VP	O
with	IN	B-PP	O
the	DT	B-NP	O
ECGs	NNS	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
schizophrenic	JJ	I-NP	B
controls	NNS	I-NP	O
.	.	O	O

num	CD	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
cocaine	NN	I-NP	O
abusers	NNS	I-NP	O
and	CC	O	O
none	NN	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
controls	NNS	I-NP	O
had	VBD	B-VP	O
ECG	NN	B-NP	O
evidence	NN	I-NP	O
of	IN	B-PP	O
significant	JJ	B-NP	O
myocardial	JJ	I-NP	B
injury	NN	I-NP	I
defined	VBN	B-VP	O
as	IN	B-PP	O
myocardial	JJ	B-NP	B
infarction	NN	I-NP	I
,	,	O	O
ischemia	NN	B-NP	B
,	,	O	O
and	CC	O	O
bundle	NN	B-NP	B
branch	NN	I-NP	I
block	NN	I-NP	I
.	.	O	O

Sulpiride	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
tardive	NN	I-NP	B
dystonia	NN	I-NP	I
.	.	O	O

Sulpiride	NN	B-NP	O
is	VBZ	B-VP	O
a	DT	B-NP	O
selective	JJ	I-NP	O
D2	NN	I-NP	O
-	HYPH	B-NP	O
receptor	NN	I-NP	O
antagonist	NN	I-NP	O
with	IN	B-PP	O
antipsychotic	JJ	B-NP	O
and	CC	I-NP	O
antidepressant	JJ	I-NP	O
properties	NNS	I-NP	O
.	.	O	O

Although	IN	B-SBAR	O
initially	RB	B-VP	O
thought	VBN	I-VP	O
to	TO	I-VP	O
be	VB	I-VP	O
free	JJ	B-ADJP	O
of	IN	B-PP	O
extrapyramidal	JJ	B-NP	O
side	NN	I-NP	O
effects	NNS	I-NP	O
,	,	O	O
sulpiride	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
tardive	NN	I-NP	B
dyskinesia	NN	I-NP	I
and	CC	I-NP	O
parkinsonism	NN	I-NP	B
have	VBP	B-VP	O
been	VBN	I-VP	O
reported	VBN	I-VP	O
occasionally	RB	B-ADVP	O
.	.	O	O

We	PRP	B-NP	O
studied	VBD	B-VP	O
a	DT	B-NP	O
num	CD	I-NP	O
-	HYPH	I-NP	O
year	NN	I-NP	O
-	HYPH	B-NP	O
old	JJ	I-NP	O
man	NN	I-NP	O
who	WP	B-NP	O
developed	VBD	B-VP	O
persistent	JJ	B-NP	O
segmental	JJ	I-NP	O
dystonia	NN	I-NP	B
within	IN	B-PP	O
num	CD	B-NP	O
months	NNS	I-NP	O
after	IN	B-PP	O
starting	VBG	B-VP	O
sulpiride	NN	B-NP	O
therapy	NN	I-NP	O
.	.	O	O

We	PRP	B-NP	O
could	MD	B-VP	O
not	RB	I-VP	O
find	VB	I-VP	O
any	DT	B-NP	O
previous	JJ	I-NP	O
reports	NNS	I-NP	O
of	IN	B-PP	O
sulpiride	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
tardive	NN	I-NP	B
dystonia	NN	I-NP	I
.	.	O	O

Ocular	JJ	B-NP	B
and	CC	I-NP	I
auditory	JJ	I-NP	I
toxicity	NN	I-NP	I
in	IN	B-PP	O
hemodialyzed	VBN	B-NP	O
patients	NNS	I-NP	O
receiving	VBG	B-VP	O
desferrioxamine	NN	B-NP	O
.	.	O	O

During	IN	B-PP	O
an	DT	B-NP	O
num	CD	I-NP	O
-	HYPH	I-NP	O
month	NN	I-NP	O
period	NN	I-NP	O
of	IN	B-PP	O
study	NN	B-NP	O
num	CD	I-NP	O
hemodialyzed	VBN	B-VP	O
patients	NNS	B-NP	O
receiving	VBG	B-VP	O
desferrioxamine	NN	B-NP	O
for	IN	B-PP	O
the	DT	B-NP	O
first	JJ	I-NP	O
time	NN	I-NP	O
were	VBD	B-VP	O
monitored	VBN	I-VP	O
for	IN	B-PP	O
detection	NN	B-NP	O
of	IN	B-PP	O
audiovisual	JJ	B-NP	B
toxicity	NN	I-NP	I
.	.	O	O
num	CD	B-NP	O
patients	NNS	I-NP	O
presented	VBD	B-VP	O
clinical	JJ	B-NP	O
symptoms	NNS	I-NP	O
of	IN	B-PP	O
visual	JJ	B-NP	B
or	CC	I-NP	I
auditory	JJ	I-NP	I
toxicity	NN	I-NP	I
.	.	O	O

Moreover	RB	B-ADVP	O
,	,	O	O
detailed	VBD	B-VP	O
ophthalmologic	JJ	B-NP	O
and	CC	I-NP	O
audiologic	JJ	I-NP	O
studies	NNS	I-NP	O
disclosed	VBD	B-VP	O
abnormalities	NNS	B-NP	O
in	IN	B-PP	O
num	CD	B-NP	O
more	JJR	I-NP	O
asymptomatic	JJ	I-NP	O
patients	NNS	I-NP	O
.	.	O	O

Visual	JJ	B-NP	B
toxicity	NN	I-NP	I
was	VBD	B-VP	O
of	IN	B-PP	O
retinal	JJ	B-NP	O
origin	NN	I-NP	O
and	CC	O	O
was	VBD	B-VP	O
characterized	VBN	I-VP	O
by	IN	B-PP	O
a	DT	B-NP	O
tritan	NN	I-NP	O
-	HYPH	I-NP	O
type	NN	I-NP	O
dyschromatopsy	NN	I-NP	B
,	,	O	O
sometimes	RB	B-VP	O
associated	VBN	I-VP	O
with	IN	B-PP	O
a	DT	B-NP	B
loss	NN	I-NP	I
of	IN	B-PP	I
visual	JJ	B-NP	I
acuity	NN	I-NP	I
and	CC	O	O
pigmentary	JJ	B-NP	B
retinal	JJ	I-NP	I
deposits	NNS	I-NP	I
.	.	O	O

Auditory	JJ	B-NP	B
toxicity	NN	I-NP	I
was	VBD	B-VP	O
characterized	VBN	I-VP	O
by	IN	B-PP	O
a	DT	B-NP	O
mid	NN	I-NP	O
-	HYPH	B-ADVP	O
to	TO	B-PP	O
high	JJ	B-NP	O
-	HYPH	I-NP	O
frequency	NN	I-NP	O
neurosensorial	JJ	I-NP	B
hearing	NN	I-NP	I
loss	NN	I-NP	I
and	CC	O	O
the	DT	B-NP	O
lesion	NN	I-NP	O
was	VBD	B-VP	O
of	IN	B-PP	O
the	DT	B-NP	O
cochlear	JJ	I-NP	O
type	NN	I-NP	O
.	.	O	O

Desferrioxamine	NN	B-NP	O
withdrawal	NN	I-NP	O
resulted	VBD	B-VP	O
in	IN	B-PP	O
a	DT	B-NP	O
complete	JJ	I-NP	O
recovery	NN	I-NP	O
of	IN	B-PP	O
visual	JJ	B-NP	O
function	NN	I-NP	O
in	IN	B-PP	O
num	CD	B-NP	O
patient	NN	I-NP	O
and	CC	O	O
partial	JJ	B-NP	O
recovery	NN	I-NP	O
in	IN	B-PP	O
num	CD	B-NP	O
and	CC	O	O
a	DT	B-NP	O
complete	JJ	I-NP	O
reversal	NN	I-NP	O
of	IN	B-PP	O
hearing	NN	B-NP	B
loss	NN	I-NP	I
in	IN	B-PP	O
num	CD	B-NP	O
patients	NNS	I-NP	O
and	CC	O	O
partial	JJ	B-NP	O
recovery	NN	I-NP	O
in	IN	B-PP	O
num	CD	B-NP	O
.	.	O	O

This	DT	B-NP	O
toxicity	NN	I-NP	B
appeared	VBD	B-VP	O
in	IN	B-PP	O
patients	NNS	B-NP	O
receiving	VBG	B-VP	O
the	DT	B-NP	O
higher	JJR	I-NP	O
doses	NNS	I-NP	O
of	IN	B-PP	O
desferrioxamine	NN	B-NP	O
or	CC	O	O
coincided	VBD	B-VP	O
with	IN	B-PP	O
the	DT	B-NP	O
normalization	NN	I-NP	O
of	IN	B-PP	O
ferritin	NN	B-NP	O
or	CC	I-NP	O
aluminium	NN	I-NP	O
serum	NN	I-NP	O
levels	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
data	NNS	I-NP	O
indicate	VBP	B-VP	O
that	IN	B-SBAR	O
audiovisual	JJ	B-NP	B
toxicity	NN	I-NP	I
is	VBZ	B-VP	O
not	RB	O	O
an	DT	B-NP	O
infrequent	JJ	I-NP	O
complication	NN	I-NP	O
in	IN	B-PP	O
hemodialyzed	VBN	B-NP	O
patients	NNS	I-NP	O
receiving	VBG	B-VP	O
desferrioxamine	NN	B-NP	O
.	.	O	O

Periodical	JJ	B-NP	O
audiovisual	JJ	I-NP	O
monitoring	NN	I-NP	O
should	MD	B-VP	O
be	VB	I-VP	O
performed	VBN	I-VP	O
on	IN	B-PP	O
hemodialyzed	VBN	B-NP	O
patients	NNS	I-NP	O
receiving	VBG	B-VP	O
the	DT	B-NP	O
drug	NN	I-NP	O
in	IN	B-SBAR	O
order	NN	O	O
to	TO	B-VP	O
detect	VB	I-VP	O
adverse	JJ	B-NP	O
effects	NNS	I-NP	O
as	RB	B-ADVP	O
early	RB	I-ADVP	O
as	IN	B-PP	O
possible	JJ	B-ADJP	O
.	.	O	O

Myasthenia	NNP	B-NP	B
gravis	VBZ	B-VP	I
presenting	VBG	I-VP	O
as	IN	B-PP	O
weakness	NN	B-NP	O
after	IN	B-PP	O
magnesium	NN	B-NP	O
administration	NN	I-NP	O
.	.	O	O

We	PRP	B-NP	O
studied	VBD	B-VP	O
a	DT	B-NP	O
patient	NN	I-NP	O
with	IN	B-PP	O
no	DT	B-NP	O
prior	JJ	I-NP	O
history	NN	I-NP	O
of	IN	B-PP	O
neuromuscular	JJ	B-NP	B
disease	NN	I-NP	I
who	WP	B-NP	O
became	VBD	B-VP	O
virtually	RB	B-ADJP	O
quadriplegic	JJ	I-ADJP	B
after	IN	B-PP	O
parenteral	JJ	B-NP	O
magnesium	NN	I-NP	O
administration	NN	I-NP	O
for	IN	B-PP	O
preeclampsia	NN	B-NP	B
.	.	O	O

The	DT	B-NP	O
serum	NN	I-NP	O
magnesium	NN	I-NP	O
concentration	NN	I-NP	O
was	VBD	B-VP	O
num	CD	B-NP	O
mEq	NN	I-NP	O
/	SYM	B-NP	O
L	NN	I-NP	O
,	,	O	O
which	WDT	B-NP	O
is	VBZ	B-VP	O
usually	RB	B-ADVP	O
well	RB	B-ADJP	O
tolerated	VBN	I-ADJP	O
.	.	O	O

The	DT	B-NP	O
magnesium	NN	I-NP	O
was	VBD	B-VP	O
stopped	VBN	I-VP	O
and	CC	O	O
she	PRP	B-NP	O
recovered	VBD	B-VP	O
over	IN	B-PP	O
a	DT	B-NP	O
few	JJ	I-NP	O
days	NNS	I-NP	O
.	.	O	O

While	IN	B-SBAR	O
she	PRP	B-NP	O
was	VBD	B-VP	O
weak	JJ	B-ADJP	O
,	,	O	O
num	CD	B-NP	O
-	HYPH	I-NP	O
Hz	NN	I-NP	O
repetitive	JJ	I-NP	O
stimulation	NN	I-NP	O
revealed	VBD	B-VP	O
a	DT	B-NP	O
decrement	NN	I-NP	O
without	IN	B-PP	O
significant	JJ	B-NP	O
facilitation	NN	I-NP	O
at	IN	B-PP	O
rapid	JJ	B-NP	O
rates	NNS	I-NP	O
or	CC	B-PP	O
after	IN	B-PP	O
exercise	NN	B-NP	O
,	,	O	O
suggesting	VBG	B-VP	O
postsynaptic	JJ	B-NP	B
neuromuscular	JJ	I-NP	I
blockade	NN	I-NP	I
.	.	O	O

After	IN	B-PP	O
her	PRP$	B-NP	O
strength	NN	I-NP	O
returned	VBD	B-VP	O
,	,	O	O
repetitive	JJ	B-NP	O
stimulation	NN	I-NP	O
was	VBD	B-VP	O
normal	JJ	B-ADJP	O
,	,	O	O
but	CC	O	O
single	JJ	B-NP	O
fiber	NN	I-NP	O
EMG	NN	I-NP	O
revealed	VBD	B-VP	O
increased	VBN	B-NP	O
jitter	NN	I-NP	O
and	CC	I-NP	O
blocking	NN	I-NP	O
.	.	O	O

Her	PRP$	B-NP	O
acetylcholine	NN	I-NP	O
receptor	NN	I-NP	O
antibody	NN	I-NP	O
level	NN	I-NP	O
was	VBD	B-VP	O
markedly	RB	B-ADJP	O
elevated	JJ	I-ADJP	O
.	.	O	O

Although	IN	B-SBAR	O
paralysis	NN	B-NP	B
after	IN	B-PP	O
magnesium	NN	B-NP	O
administration	NN	I-NP	O
has	VBZ	B-VP	O
been	VBN	I-VP	O
described	VBN	I-VP	O
in	IN	B-PP	O
patients	NNS	B-NP	O
with	IN	B-PP	O
known	VBN	B-NP	O
myasthenia	NN	I-NP	B
gravis	NN	I-NP	I
,	,	O	O
it	PRP	B-NP	O
has	VBZ	B-VP	O
not	RB	I-VP	O
previously	RB	I-VP	O
been	VBN	I-VP	O
reported	VBN	I-VP	O
to	TO	I-VP	O
be	VB	I-VP	O
the	DT	B-NP	O
initial	JJ	I-NP	O
or	CC	I-NP	O
only	JJ	I-NP	O
manifestation	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
disease	NN	I-NP	O
.	.	O	O

Patients	NNS	B-NP	O
who	WP	B-NP	O
are	VBP	B-VP	O
unusually	RB	B-ADJP	O
sensitive	JJ	I-ADJP	O
to	TO	B-PP	O
the	DT	B-NP	O
neuromuscular	JJ	I-NP	O
effects	NNS	I-NP	O
of	IN	B-PP	O
magnesium	NN	B-NP	O
should	MD	B-VP	O
be	VB	I-VP	O
suspected	VBN	I-VP	O
of	IN	B-PP	O
having	VBG	B-VP	O
an	DT	B-NP	O
underlying	VBG	I-NP	O
disorder	NN	I-NP	B
of	IN	B-PP	I
neuromuscular	JJ	B-NP	I
transmission	NN	I-NP	I
.	.	O	O

Chloroacetaldehyde	NN	B-NP	O
and	CC	O	O
its	PRP$	B-NP	O
contribution	NN	I-NP	O
to	TO	B-PP	O
urotoxicity	NN	B-NP	O
during	IN	B-PP	O
treatment	NN	B-NP	O
with	IN	B-PP	O
cyclophosphamide	NN	B-NP	O
or	CC	I-NP	O
ifosfamide	NN	I-NP	O
.	.	O	O

An	DT	B-NP	O
experimental	JJ	I-NP	O
study	NN	I-NP	O
/	SYM	B-NP	O
short	JJ	I-NP	O
communication	NN	I-NP	O
.	.	O	O

Based	VBN	B-PP	O
on	IN	B-PP	O
clinical	JJ	B-NP	O
data	NNS	I-NP	O
,	,	O	O
indicating	VBG	B-VP	O
that	IN	B-SBAR	O
chloroacetaldehyde	NN	B-NP	O
(	(	O	O
CAA	NN	B-NP	O
)	)	O	O
is	VBZ	B-VP	O
an	DT	B-NP	O
important	JJ	I-NP	O
metabolite	NN	I-NP	O
of	IN	B-PP	O
oxazaphosphorine	NN	B-NP	O
cytostatics	NNS	I-NP	O
,	,	O	O
an	DT	B-NP	O
experimental	JJ	I-NP	O
study	NN	I-NP	O
was	VBD	B-VP	O
carried	VBN	I-VP	O
out	RP	B-PRT	O
in	IN	B-SBAR	O
order	NN	O	O
to	TO	B-VP	O
elucidate	VB	I-VP	O
the	DT	B-NP	O
role	NN	I-NP	O
of	IN	B-PP	O
CAA	NN	B-NP	O
in	IN	B-PP	O
the	DT	B-NP	O
development	NN	I-NP	O
of	IN	B-PP	O
hemorrhagic	JJ	B-NP	B
cystitis	NN	I-NP	I
.	.	O	O

The	DT	B-NP	O
data	NNS	I-NP	O
demonstrate	VBP	B-VP	O
that	IN	B-SBAR	O
CAA	NN	B-NP	O
after	IN	B-PP	O
i.v.	JJ	B-NP	O
administration	NN	I-NP	O
does	VBZ	B-VP	O
not	RB	I-VP	O
contribute	VB	I-VP	O
to	TO	B-PP	O
bladder	NN	B-NP	B
damage	NN	I-NP	I
.	.	O	O

When	WRB	B-ADVP	O
instilled	VBN	B-VP	O
directly	RB	B-ADVP	O
into	IN	B-PP	O
the	DT	B-NP	O
bladder	NN	I-NP	O
,	,	O	O
CAA	NN	B-NP	O
exerts	VBZ	B-VP	O
urotoxic	JJ	B-NP	O
effects	NNS	I-NP	O
,	,	O	O
it	PRP	B-NP	O
is	VBZ	B-VP	O
,	,	O	O
however	RB	B-ADVP	O
,	,	O	O
susceptible	JJ	B-ADJP	O
to	TO	B-PP	O
detoxification	NN	B-NP	O
with	IN	B-PP	O
mesna	NN	B-NP	O
.	.	O	O

Source	NN	B-NP	O
of	IN	B-PP	O
pain	NN	B-NP	B
and	CC	O	O
primitive	JJ	B-NP	O
dysfunction	NN	I-NP	O
in	IN	B-PP	O
migraine	NN	B-NP	B
:	:	O	O
an	DT	B-NP	O
identical	JJ	I-NP	O
site	NN	I-NP	O
?	.	O	O
num	CD	B-NP	O
common	JJ	I-NP	O
migraine	NN	I-NP	B
patients	NNS	I-NP	O
received	VBD	B-VP	O
a	DT	B-NP	O
num	CD	I-NP	O
sided	JJ	I-NP	O
frontotemporal	JJ	I-NP	O
application	NN	I-NP	O
of	IN	B-PP	O
nitroglycerin	NN	B-NP	O
(	(	O	O
num	CD	B-NP	O
patients	NNS	I-NP	O
)	)	O	O
or	CC	O	O
placebo	NN	B-NP	O
ointment	NN	I-NP	O
(	(	O	O
num	CD	B-NP	O
patients	NNS	I-NP	O
)	)	O	O
in	IN	B-PP	O
a	DT	B-NP	O
double	JJ	I-NP	O
blind	JJ	I-NP	O
study	NN	I-NP	O
.	.	O	O

Early	JJ	B-NP	O
onset	NN	I-NP	O
migraine	NN	I-NP	B
attacks	NNS	I-NP	O
were	VBD	B-VP	O
induced	VBN	I-VP	O
by	IN	B-PP	O
nitroglycerin	NN	B-NP	O
in	IN	B-PP	O
num	CD	B-NP	O
out	IN	I-NP	O
of	IN	I-NP	O
num	CD	I-NP	O
patients	NNS	I-NP	O
versus	IN	B-PP	O
no	DT	B-NP	O
patient	NN	I-NP	O
in	IN	B-PP	O
the	DT	B-NP	O
placebo	NN	I-NP	O
group	NN	I-NP	O
.	.	O	O

Subsequently	RB	B-NP	O
num	CD	I-NP	O
migraine	NN	I-NP	B
patients	NNS	I-NP	O
,	,	O	O
who	WP	B-NP	O
developed	VBD	B-VP	O
an	DT	B-NP	O
early	JJ	I-NP	O
onset	NN	I-NP	O
attack	NN	I-NP	O
with	IN	B-PP	O
frontotemporal	JJ	B-NP	O
nitroglycerin	NN	I-NP	O
,	,	O	O
received	VBD	B-VP	O
the	DT	B-NP	O
drug	NN	I-NP	O
in	IN	B-PP	O
a	DT	B-NP	O
second	JJ	I-NP	O
induction	NN	I-NP	O
test	NN	I-NP	O
at	IN	B-PP	O
other	JJ	B-NP	O
body	NN	I-NP	O
areas	NNS	I-NP	O
.	.	O	O

No	DT	B-NP	O
early	JJ	I-NP	O
onset	NN	I-NP	O
migraine	NN	I-NP	B
was	VBD	B-VP	O
observed	VBN	I-VP	O
.	.	O	O

Thus	RB	B-ADVP	O
the	DT	B-NP	O
migraine	NN	I-NP	B
-	HYPH	O	O
inducing	VBG	B-VP	O
effect	NN	B-NP	O
of	IN	B-PP	O
nitroglycerin	NN	B-NP	O
seems	VBZ	B-VP	O
to	TO	I-VP	O
depend	VB	I-VP	O
on	IN	B-PP	O
direct	JJ	B-NP	O
stimulation	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
habitual	JJ	I-NP	O
site	NN	I-NP	O
of	IN	B-PP	O
pain	NN	B-NP	B
,	,	O	O
suggesting	VBG	B-VP	O
that	IN	B-SBAR	O
the	DT	B-NP	O
frontotemporal	JJ	I-NP	O
region	NN	I-NP	O
is	VBZ	B-VP	O
of	IN	B-PP	O
crucial	JJ	B-NP	O
importance	NN	I-NP	O
in	IN	B-PP	O
the	DT	B-NP	O
development	NN	I-NP	O
of	IN	B-PP	O
a	DT	B-NP	O
migraine	NN	I-NP	B
crisis	NN	I-NP	O
.	.	O	O

This	DT	B-NP	O
is	VBZ	B-VP	O
not	RB	O	O
consistent	JJ	B-ADJP	O
with	IN	B-PP	O
a	DT	B-NP	O
CNS	NN	I-NP	O
origin	NN	I-NP	O
of	IN	B-PP	O
migraine	NN	B-NP	B
attack	NN	I-NP	O
.	.	O	O

Clotiazepam	NN	B-NP	O
-	HYPH	O	O
induced	VBN	B-NP	O
acute	JJ	I-NP	O
hepatitis	NN	I-NP	B
.	.	O	O

We	PRP	B-NP	O
report	VBP	B-VP	O
the	DT	B-NP	O
case	NN	I-NP	O
of	IN	B-PP	O
a	DT	B-NP	O
patient	NN	I-NP	O
who	WP	B-NP	O
developed	VBD	B-VP	O
acute	JJ	B-NP	O
hepatitis	NN	I-NP	B
with	IN	B-PP	O
extensive	JJ	B-NP	B
hepatocellular	JJ	I-NP	I
necrosis	NN	I-NP	I
,	,	O	O
num	CD	B-NP	O
months	NNS	I-NP	O
after	IN	B-SBAR	O
the	DT	B-NP	O
onset	NN	I-NP	O
of	IN	B-PP	O
administration	NN	B-NP	O
of	IN	B-PP	O
clotiazepam	NN	B-NP	O
,	,	O	O
a	DT	B-NP	O
thienodiazepine	NN	I-NP	O
derivative	NN	I-NP	O
.	.	O	O

Clotiazepam	NN	B-NP	O
withdrawal	NN	I-NP	O
was	VBD	B-VP	O
followed	VBN	I-VP	O
by	IN	B-PP	O
prompt	JJ	B-NP	O
recovery	NN	I-NP	O
.	.	O	O

The	DT	B-NP	O
administration	NN	I-NP	O
of	IN	B-PP	O
several	JJ	B-NP	O
benzodiazepines	NNS	I-NP	O
,	,	O	O
chemically	RB	B-VP	O
related	VBN	I-VP	O
to	TO	B-PP	O
clotiazepam	NN	B-NP	O
,	,	O	O
did	VBD	B-VP	O
not	RB	I-VP	O
interfere	VB	I-VP	O
with	IN	B-PP	O
recovery	NN	B-NP	O
and	CC	O	O
did	VBD	B-VP	O
not	RB	I-VP	O
induce	VB	I-VP	O
any	DT	B-NP	O
relapse	NN	I-NP	O
of	IN	B-PP	O
hepatitis	NN	B-NP	B
.	.	O	O

This	DT	B-NP	O
observation	NN	I-NP	O
shows	VBZ	B-VP	O
that	IN	B-SBAR	O
clotiazepam	NN	B-NP	O
can	MD	B-VP	O
induce	VB	I-VP	O
acute	JJ	B-NP	O
hepatitis	NN	I-NP	B
and	CC	O	O
suggests	VBZ	B-VP	O
that	IN	B-SBAR	O
there	EX	B-NP	O
is	VBZ	B-VP	O
no	DT	B-NP	O
cross	JJ	I-NP	O
hepatotoxicity	NN	I-NP	B
between	IN	B-PP	O
clotiazepam	NN	B-NP	O
and	CC	O	O
several	JJ	B-NP	O
benzodiazepines	NNS	I-NP	O
.	.	O	O

Arterial	JJ	B-NP	O
hypertension	NN	I-NP	B
as	IN	B-PP	O
a	DT	B-NP	O
complication	NN	I-NP	O
of	IN	B-PP	O
prolonged	JJ	B-NP	O
ketoconazole	NN	I-NP	O
treatment	NN	I-NP	O
.	.	O	O

num	CD	B-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
patients	NNS	I-NP	O
with	IN	B-PP	O
Cushing	NN	B-NP	B
s	VBZ	B-VP	I
syndrome	NN	B-NP	I
treated	VBN	B-VP	O
on	IN	B-PP	O
a	DT	B-NP	O
long	JJ	I-NP	O
-	HYPH	I-NP	O
term	NN	I-NP	O
basis	NN	I-NP	O
with	IN	B-PP	O
ketoconazole	NN	B-NP	O
developed	VBD	B-VP	O
sustained	JJ	B-NP	O
hypertension	NN	I-NP	B
.	.	O	O

In	IN	B-PP	O
both	DT	B-NP	O
cases	NNS	I-NP	O
normal	JJ	B-NP	O
plasma	NN	I-NP	O
and	CC	O	O
urinary	JJ	B-NP	O
free	JJ	I-NP	O
cortisol	NN	I-NP	O
levels	NNS	I-NP	O
had	VBD	B-VP	O
been	VBN	I-VP	O
achieved	VBN	I-VP	O
following	VBG	B-PP	O
ketoconazole	NN	B-NP	O
therapy	NN	I-NP	O
,	,	O	O
yet	RB	B-NP	O
continuous	JJ	I-NP	O
blood	NN	I-NP	O
pressure	NN	I-NP	O
monitoring	NN	I-NP	O
demonstrated	VBD	B-VP	O
hypertension	NN	B-NP	B
num	CD	I-NP	O
(	(	O	O
patient	NN	B-NP	O
num	CD	I-NP	O
)	)	O	O
and	CC	O	O
num	CD	B-NP	O
weeks	NNS	I-NP	O
(	(	O	O
patient	NN	B-NP	O
num	CD	I-NP	O
)	)	O	O
after	IN	B-PP	O
treatment	NN	B-NP	O
.	.	O	O

In	IN	B-PP	O
patient	NN	B-NP	O
num	CD	I-NP	O
plasma	NN	I-NP	O
levels	NNS	I-NP	O
of	IN	B-PP	O
deoxycorticosterone	NN	B-NP	O
and	CC	O	O
num	CD	B-NP	O
-	HYPH	I-NP	O
deoxycortisol	NN	I-NP	O
were	VBD	B-VP	O
elevated	VBN	I-VP	O
.	.	O	O

In	IN	B-PP	O
patient	NN	B-NP	O
num	CD	I-NP	O
in	IN	B-PP	O
addition	NN	B-NP	O
to	TO	B-PP	O
an	DT	B-NP	O
increase	NN	I-NP	O
in	IN	B-PP	O
both	CC	O	O
deoxycorticosterone	NN	B-NP	O
and	CC	O	O
num	CD	B-NP	O
-	HYPH	I-NP	O
deoxycortisol	NN	I-NP	O
levels	NNS	I-NP	O
,	,	O	O
plasma	NN	B-NP	O
aldosterone	NN	I-NP	O
values	NNS	I-NP	O
were	VBD	B-VP	O
raised	VBN	I-VP	O
,	,	O	O
with	IN	B-PP	O
a	DT	B-NP	O
concomitant	JJ	I-NP	O
suppression	NN	I-NP	O
of	IN	B-PP	O
renin	NN	B-NP	O
levels	NNS	I-NP	O
.	.	O	O

Our	PRP$	B-NP	O
findings	NNS	I-NP	O
show	VBP	B-VP	O
that	IN	B-SBAR	O
long	JJ	B-NP	O
-	HYPH	I-NP	O
term	NN	I-NP	O
treatment	NN	I-NP	O
with	IN	B-PP	O
high	JJ	B-NP	O
doses	NNS	I-NP	O
of	IN	B-PP	O
ketoconazole	NN	B-NP	O
may	MD	B-VP	O
induce	VB	I-VP	O
enzyme	NN	B-NP	O
blockade	NN	I-NP	O
leading	VBG	B-VP	O
to	TO	B-PP	O
mineralocorticoid	NN	B-NP	O
-	HYPH	O	O
related	VBN	B-NP	O
hypertension	NN	I-NP	B
.	.	O	O

Effects	NNS	B-NP	O
of	IN	B-PP	O
an	DT	B-NP	O
inhibitor	NN	I-NP	O
of	IN	B-PP	O
angiotensin	NN	B-NP	O
converting	VBG	B-VP	O
enzyme	NN	B-NP	O
(	(	O	O
Captopril	NNP	B-NP	O
)	)	O	O
on	IN	B-PP	O
pulmonary	JJ	B-NP	B
and	CC	I-NP	I
renal	JJ	I-NP	I
insufficiency	NN	I-NP	I
due	JJ	B-PP	O
to	TO	B-PP	O
intravascular	JJ	B-NP	B
